53,92,124,141,30,91,124,141
53,118,143,162,24,143,162,162
136,123,180,199,70,189,199,199
19,43,52,45,53,43,52,53
28,55,58,39,59,55,67,67
25,71,70,69,71,71,70,76
39,53,55,43,58,53,55,64
78,93,91,84,93,93,93,93
45,46,52,53,56,46,56,57
36,46,60,38,63,46,60,65
29,39,46,28,49,39,46,53
65,66,85,61,90,66,85,90
57,70,82,77,83,70,90,90
30,40,40,15,41,40,40,52
36,58,56,48,58,58,61,65
15,60,76,58,76,60,60,76
32,48,64,57,68,48,48,73
17,65,64,45,65,65,70,70
17,45,51,38,53,45,53,54
26,41,48,31,52,41,53,53
18,52,51,51,56,52,61,61
25,48,60,48,61,48,48,68
19,72,68,60,74,72,74,74
68,74,71,69,77,74,77,78
37,76,73,54,76,76,76,76
19,113,131,107,133,113,134,134
55,72,73,51,78,72,79,79
28,48,47,30,48,48,48,50
33,54,72,56,76,54,78,84
31,65,59,51,65,65,65,65
43,51,57,57,62,51,51,64
50,73,73,47,73,73,73,73
100,95,112,102,115,95,116,116
31,42,37,32,42,42,42,44
31,63,70,58,73,63,73,73
21,69,69,60,72,69,69,76
10,52,49,28,52,52,52,52
47,70,75,54,79,70,75,88
46,79,89,66,89,79,89,93
11,59,59,13,60,59,59,68
30,50,46,46,52,50,52,58
51,51,66,45,69,51,69,75
43,80,91,70,92,80,91,93
48,57,87,65,90,57,87,93
31,48,53,45,55,48,55,60
69,80,79,57,80,80,80,88
16,53,68,63,74,53,76,76
34,59,59,38,61,59,62,64
36,45,53,53,54,45,45,67
41,55,55,43,55,55,55,59
22,53,52,30,53,53,53,53
40,49,74,58,77,49,84,84
25,52,52,41,55,52,52,60
58,68,67,42,68,68,67,68
42,46,48,45,53,46,54,56
20,65,62,44,65,65,65,66
44,58,68,58,72,58,58,72
10,47,42,28,50,47,50,50
29,46,48,48,52,46,59,60
27,97,101,96,102,97,101,105
38,55,61,44,65,55,55,65
20,44,43,30,47,44,48,50
76,162,155,151,162,162,163,163
41,45,48,25,50,45,51,51
66,69,68,68,77,69,80,80
34,52,61,51,63,52,61,65
56,77,88,77,96,77,96,96
12,48,50,45,50,48,48,61
23,82,93,80,94,82,94,98
75,78,87,71,88,78,95,95
21,49,52,32,55,49,49,60
76,77,77,55,77,77,77,80
35,72,72,51,72,72,72,72
65,76,79,63,87,76,79,88
60,60,60,36,60,60,60,66
45,48,52,38,53,48,48,53
41,56,64,41,66,56,67,67
22,56,55,41,56,56,55,61
55,51,60,59,61,51,51,65
28,54,54,34,54,54,54,58
25,45,52,48,54,45,54,64
